,center,state,distance
730,Austin,AR,776.0465534046066
731,Austin,AZ,1323.375313106551
732,Austin,CA,2130.319930484033
733,Austin,CO,1259.4406992132663
734,Austin,CT,2540.7253009731903
735,Austin,DC,2119.7411418082706
736,Austin,DE,2243.100230096734
737,Austin,FL,1607.9641699534698
738,Austin,GA,1428.24990537606
739,Austin,HI,5892.639850837993
740,Austin,IA,1350.1513882060883
741,Austin,ID,2138.077875004815
742,Austin,IL,1372.4697424537503
743,Austin,IN,1581.1702935976277
744,Austin,KS,967.9917714258034
745,Austin,KY,1496.6774197820957
746,Austin,LA,546.9785360327153
747,Austin,MA,2704.8286046792673
748,Austin,MD,2156.997705258129
749,Austin,ME,2970.6032236189967
750,Austin,MI,1886.8392726316415
751,Austin,MN,1842.21095399355
752,Austin,MO,1009.392080999742
753,Austin,MS,826.8601072042668
754,Austin,MT,2136.45442823583
755,Austin,NC,1848.1964501476793
756,Austin,ND,1934.5545873711308
757,Austin,NE,1256.0545017769712
758,Austin,NH,2723.240768334037
759,Austin,NJ,2376.028194569291
760,Austin,NM,856.2690569782918
761,Austin,NV,1949.625674405501
762,Austin,NY,2533.312767644761
763,Austin,OH,1750.4440849281755
764,Austin,OK,525.010599129311
765,Austin,OR,2506.8676611059823
766,Austin,PA,2209.1217608226184
767,Austin,PR,3421.1336223684275
768,Austin,RI,2665.5334534435915
769,Austin,SC,1612.7003939635758
770,Austin,SD,1528.0951348706853
771,Austin,TN,1193.3246322933305
772,Austin,TX,275.38065693831913
773,Austin,UT,1574.6691925942446
774,Austin,VA,1930.9882443935544
775,Austin,VT,2714.163573447531
776,Austin,WA,2756.5983915973397
777,Austin,WI,1692.6840188895223
778,Austin,WV,1832.0598332662644
779,Austin,WY,1650.8926302949594
780,Columbus,AK,5822.3029308403775
781,Columbus,AL,191.68756699983658
782,Columbus,AR,709.2156515724016
783,Columbus,AZ,2441.580207844764
784,Columbus,CA,3184.501397865172
785,Columbus,CO,2033.462057611121
786,Columbus,CT,1452.687776438493
787,Columbus,DC,1002.9187205413264
788,Columbus,DE,1103.510543690882
789,Columbus,FL,627.1722039557985
790,Columbus,GA,189.53843013597222
791,Columbus,HI,7088.627550377387
792,Columbus,IA,1268.8870445328603
793,Columbus,ID,2888.915840337797
794,Columbus,IL,987.7280950628708
795,Columbus,IN,894.684262972275
796,Columbus,KS,1424.1302839839232
797,Columbus,KY,593.8375066091983
798,Columbus,LA,701.6939477496165
799,Columbus,MA,1618.5863437511512
800,Columbus,MD,1038.5156627559315
801,Columbus,ME,1941.1942099103285
802,Columbus,MI,1311.9182841518436
803,Columbus,MN,1786.0648545204613
804,Columbus,MO,875.2228831179638
805,Columbus,MS,425.54921817523285
806,Columbus,MT,2685.941059962536
807,Columbus,NC,649.3088708875437
808,Columbus,ND,2155.1062924205175
809,Columbus,NE,1663.9167627313668
810,Columbus,NH,1662.461584706485
811,Columbus,NJ,1257.91386753567
812,Columbus,NM,1884.2429241677976
813,Columbus,NV,2924.6477933617107
814,Columbus,NY,1518.1130704528634
815,Columbus,OH,894.9766737299933
816,Columbus,OK,1164.3051145149627
817,Columbus,OR,3337.0014391990094
818,Columbus,PA,1182.1373722700157
819,Columbus,PR,2420.4708232628877
820,Columbus,RI,1556.8308754528723
821,Columbus,SC,376.24435849868246
822,Columbus,SD,1824.2356338861239
823,Columbus,TN,368.828087134198
824,Columbus,TX,1416.139825995874
825,Columbus,UT,2473.770783326571
826,Columbus,VA,787.5166527641109
827,Columbus,VT,1710.2264051267298
828,Columbus,WA,3450.3050948606806
829,Columbus,WI,1297.1469978995992
830,Columbus,WV,785.2135387798376
831,Columbus,WY,2285.3121819180074
832,Fort Worth,AK,5183.829708584123
833,Fort Worth,AL,981.9646534619753
834,Fort Worth,AR,575.8653117391063
835,Fort Worth,AZ,1285.363622361403
836,Fort Worth,CA,2063.3324760215933
837,Fort Worth,CO,1066.859483019455
838,Fort Worth,CT,2355.326810904411
839,Fort Worth,DC,1951.770889951649
840,Fort Worth,DE,2079.0280563245233
841,Fort Worth,FL,1624.042478105922
842,Fort Worth,GA,1358.186247718022
843,Fort Worth,HI,5920.672484928545
844,Fort Worth,IA,1077.270516761852
845,Fort Worth,ID,1961.8716223167949
846,Fort Worth,IL,1123.144414945059
847,Fort Worth,IN,1356.5482974549668
848,Fort Worth,KS,699.0160298179275
849,Fort Worth,KY,1313.403193642087
850,Fort Worth,LA,520.0651116558079
851,Fort Worth,MA,2516.2388229656067
852,Fort Worth,MD,1988.5081149476432
853,Fort Worth,ME,2764.3600057080635
854,Fort Worth,MI,1635.8559745297387
855,Fort Worth,MN,1565.2560886124493
856,Fort Worth,MO,762.5585028778884
857,Fort Worth,MS,747.7298604990178
858,Fort Worth,MT,1915.879873174123
859,Fort Worth,NC,1717.1807987157497
860,Fort Worth,ND,1668.9683613183656
861,Fort Worth,NE,993.0537321887344
862,Fort Worth,NH,2527.786845346384
863,Fort Worth,NJ,2202.347178602799
864,Fort Worth,NM,751.2207950433746
865,Fort Worth,NV,1844.6535585766271
866,Fort Worth,NY,2330.5333028520363
867,Fort Worth,OH,1542.0408937339223
868,Fort Worth,OK,248.19760864325232
869,Fort Worth,OR,2358.131234615804
870,Fort Worth,PA,2016.0494640302288
871,Fort Worth,PR,3468.810430222814
872,Fort Worth,RI,2483.8871856826804
873,Fort Worth,SC,1510.0830573854373
874,Fort Worth,SD,1261.784863804961
875,Fort Worth,TN,1037.661947245852
876,Fort Worth,TX,256.70698753338075
877,Fort Worth,UT,1433.2266872486348
878,Fort Worth,VA,1776.8888227359962
879,Fort Worth,VT,2505.953683094017
880,Fort Worth,WA,2574.5861837915663
881,Fort Worth,WI,1430.9168475133013
882,Fort Worth,WV,1656.3799887209077
883,Fort Worth,WY,1436.5342648056157
884,Charlotte,AK,5770.559898702545
885,Charlotte,AL,647.2439054156395
886,Charlotte,AR,1001.313266789809
887,Charlotte,AZ,2767.4115086957236
888,Charlotte,CA,3460.274890753892
889,Charlotte,CO,2254.0936444721797
890,Charlotte,CT,979.6268084016729
891,Charlotte,DC,531.369241487748
892,Charlotte,DE,625.321691589945
893,Charlotte,FL,838.8844223787926
894,Charlotte,GA,389.2935456475788
895,Charlotte,HI,7416.669112245099
896,Charlotte,IA,1298.697874194511
897,Charlotte,ID,3047.645298800162
898,Charlotte,IL,963.6545758963134
899,Charlotte,IN,726.3730989110074
900,Charlotte,KS,1622.0084395738666
901,Charlotte,KY,424.4265483824759
902,Charlotte,LA,1141.710068912289
903,Charlotte,MA,1144.098302682558
904,Charlotte,MD,565.5162969356583
905,Charlotte,ME,1474.5158477789387
906,Charlotte,MI,1090.1985271518633
907,Charlotte,MN,1726.1539929952457
908,Charlotte,MO,1030.2312399948541
909,Charlotte,MS,853.9999561423888
910,Charlotte,MT,2777.8126295875195
911,Charlotte,NC,175.3504117233746
912,Charlotte,ND,2162.6249025661436
913,Charlotte,NE,1802.2180756639812
914,Charlotte,NH,1192.432433727927
915,Charlotte,NJ,781.4923924253443
916,Charlotte,NM,2201.6193483042275
917,Charlotte,NV,3172.5311651785623
918,Charlotte,NY,1063.4666410340396
919,Charlotte,OH,606.3914142560499
920,Charlotte,OK,1481.1614204086295
921,Charlotte,OR,3510.439300801482
922,Charlotte,PA,737.5672415098591
923,Charlotte,PR,2349.9796659563694
924,Charlotte,RI,1079.5125637204976
925,Charlotte,SC,155.22787365906743
926,Charlotte,SD,1898.506822070308
927,Charlotte,TN,523.6669312569629
928,Charlotte,TX,1803.4748847508263
929,Charlotte,UT,2709.9632690857165
930,Charlotte,VA,314.57214417961643
931,Charlotte,VT,1253.9835411201077
932,Charlotte,WA,3564.006748030738
933,Charlotte,WI,1171.4549060404133
934,Charlotte,WV,377.66298617330295
935,Charlotte,WY,2435.9587550178367
936,Detroit,AK,5003.510070097887
937,Detroit,AL,1166.4277760651382
938,Detroit,AR,1099.131376592716
939,Detroit,AZ,2605.1954916996706
940,Detroit,CA,3156.206679163076
941,Detroit,CO,1928.6797343314063
942,Detroit,CT,834.0745668175118
943,Detroit,DC,642.3682382287328
944,Detroit,DE,747.6255358519144
945,Detroit,FL,1639.4119117920884
946,Detroit,GA,1135.193389549543
947,Detroit,HI,7132.014089941243
948,Detroit,IA,827.6066413732076
949,Detroit,ID,2561.1553956755833
950,Detroit,IL,560.0730561046008
951,Detroit,IN,291.48438771325027
952,Detroit,KS,1350.4959543773239
953,Detroit,KY,514.3626791391066
954,Detroit,LA,1474.0755589097419
955,Detroit,MA,964.4414613158273
956,Detroit,MD,659.8449263184698
957,Detroit,ME,1142.6104490819248
958,Detroit,MI,294.8787325743317
959,Detroit,MN,1037.6326867651599
960,Detroit,MO,889.9980492146041
961,Detroit,MS,1244.0363991746042
962,Detroit,MT,2207.74435780967
963,Detroit,NC,815.8177510668401
964,Detroit,ND,1519.7300887713404
965,Detroit,NE,1394.1793122223382
966,Detroit,NH,947.1234010942909
967,Detroit,NJ,773.4486802375401
968,Detroit,NM,2070.0697357460504
969,Detroit,NV,2829.5234506669563
970,Detroit,NY,733.2497921752683
971,Detroit,OH,219.13182443498087
972,Detroit,OK,1463.7212520675319
973,Detroit,OR,3026.9100636391004
974,Detroit,PA,508.38854141924264
975,Detroit,PR,3101.5280447059595
976,Detroit,RI,967.0148123039239
977,Detroit,SC,963.9661299690237
978,Detroit,SD,1374.5272498567183
979,Detroit,TN,819.5190773576563
980,Detroit,TX,1881.1300361223994
981,Detroit,UT,2373.4686960275144
982,Detroit,VA,668.4560624784557
983,Detroit,VT,884.6804995154873
984,Detroit,WA,2992.316114962524
985,Detroit,WI,488.0314744972784
986,Detroit,WV,476.73360070764005
987,Detroit,WY,1975.2890036350952
988,El Paso,AK,4845.4904171641065
989,El Paso,AL,1841.945392326109
990,El Paso,AR,1404.845972015407
991,El Paso,AZ,499.502901165026
992,El Paso,CA,1312.904955117752
993,El Paso,CO,856.5751809788404
994,El Paso,CT,3145.7363452508835
995,El Paso,DC,2770.0906315850475
996,El Paso,DE,2899.860592334532
997,El Paso,FL,2448.4298078860315
998,El Paso,GA,2218.6973006906373
999,El Paso,HI,5064.2421484665065
1000,El Paso,IA,1625.0257256301156
1001,El Paso,ID,1538.52141960812
1002,El Paso,IL,1810.116174412692
1003,El Paso,IN,2100.1843093005277
1004,El Paso,KS,1072.6695609628125
1005,El Paso,KY,2127.036715201885
1006,El Paso,LA,1357.2959601521902
1007,El Paso,MA,3299.474856298982
1008,El Paso,MD,2805.7717214844424
1009,El Paso,ME,3511.1433481202416
1010,El Paso,MI,2280.9905681096197
1011,El Paso,MN,1933.3107416542584
1012,El Paso,MO,1494.4991064566796
1013,El Paso,MS,1607.0629148744324
1014,El Paso,MT,1702.2997367196572
1015,El Paso,NC,2566.490236269503
1016,El Paso,ND,1803.496065357448
1017,El Paso,NE,1218.1808429140178
1018,El Paso,NH,3299.229746418928
1019,El Paso,NJ,3010.79032029097
1020,El Paso,NM,370.1923513516516
1021,El Paso,NV,1190.2725563086697
1022,El Paso,NY,3091.566321972009
1023,El Paso,OH,2311.7439055457626
1024,El Paso,OK,936.0634480872587
1025,El Paso,OR,1813.313452865628
1026,El Paso,PA,2800.112540594413
1027,El Paso,PR,4265.910469910612
1028,El Paso,RI,3278.13918248629
1029,El Paso,SC,2369.8967483190927
1030,El Paso,SD,1461.6230914682876
1031,El Paso,TN,1881.7224605798563
1032,El Paso,TX,617.7236887801117
1033,El Paso,UT,930.2110534033634
1034,El Paso,VA,2610.499082286965
1035,El Paso,VT,3252.7264443643426
1036,El Paso,WA,2141.567087338619
1037,El Paso,WI,2033.9805599056394
1038,El Paso,WV,2470.893816997935
1039,El Paso,WY,1248.4398092132278
1040,Memphis,AK,5326.336247001368
1041,Memphis,AL,420.48466455013676
1042,Memphis,AR,169.17123876719597
1043,Memphis,AZ,1937.3199525885732
1044,Memphis,CA,2652.3237255676477
1045,Memphis,CO,1482.5092635365302
1046,Memphis,CT,1639.3221299265754
1047,Memphis,DC,1225.6468319154228
1048,Memphis,DE,1351.9968813063952
1049,Memphis,FL,1151.6267603933252
1050,Memphis,GA,732.7914676144843
1051,Memphis,HI,6589.477106746396
1052,Memphis,IA,799.4434720948293
1053,Memphis,ID,2336.4103099565164
1054,Memphis,IL,615.7476210489178
1055,Memphis,IN,716.642663472967
1056,Memphis,KS,871.3971546787815
1057,Memphis,KY,594.699989982856
1058,Memphis,LA,473.3225847535654
1059,Memphis,MA,1802.9710494819983
1060,Memphis,MD,1262.6007410212953
1061,Memphis,ME,2071.121739610369
1062,Memphis,MI,1088.860153214477
1063,Memphis,MN,1349.8371684760275
1064,Memphis,MO,358.0720123296268
1065,Memphis,MS,309.7231625997575
1066,Memphis,MT,2145.8079082758472
1067,Memphis,NC,997.3204316403463
1068,Memphis,ND,1658.3707474268995
1069,Memphis,NE,1119.4875623731255
1070,Memphis,NH,1821.2328691357377
1071,Memphis,NJ,1478.8029180592898
1072,Memphis,NM,1372.3249022690616
1073,Memphis,NV,2381.803917661705
1074,Memphis,NY,1633.097751984114
1075,Memphis,OH,857.3473915540228
1076,Memphis,OK,648.928273669407
1077,Memphis,OR,2783.971692833754
1078,Memphis,PA,1307.086703548624
1079,Memphis,PR,2972.5827829455247
1080,Memphis,RI,1765.2135195914743
1081,Memphis,SC,821.7154224114173
1082,Memphis,SD,1300.4773314618426
1083,Memphis,TN,312.4197955901018
1084,Memphis,TX,984.5436859961338
1085,Memphis,UT,1926.8284556089345
1086,Memphis,VA,1048.8825743339046
1087,Memphis,VT,1816.0797688060059
1088,Memphis,WA,2902.416305705476
1089,Memphis,WI,969.077857825927
1090,Memphis,WV,933.0259838887362
1091,Memphis,WY,1734.5530595202288
1092,Baltimore,AK,5599.684038005733
1093,Baltimore,AL,1209.2244465686938
1094,Baltimore,AR,1422.6097849619628
1095,Baltimore,AZ,3117.043615943427
1096,Baltimore,CA,3732.614851505282
1097,Baltimore,CO,2500.2545260597576
1098,Baltimore,CT,393.00439136916475
1099,Baltimore,DC,57.442281675922175
1100,Baltimore,DE,103.97161525616079
1101,Baltimore,FL,1368.7592229151364
1102,Baltimore,GA,975.842688162202
1103,Baltimore,HI,7715.233426587288
1104,Baltimore,IA,1421.6844375867154
1105,Baltimore,ID,3188.658284714751
1106,Baltimore,IL,1100.8672813822675
1107,Baltimore,IN,780.0905289122769
1108,Baltimore,KS,1885.7536905689162
1109,Baltimore,KY,686.4028868060888
1110,Baltimore,LA,1668.5557562842644
1111,Baltimore,MA,559.4025592691012
1112,Baltimore,MD,29.245685167081064
1113,Baltimore,ME,885.8098704591155
1114,Baltimore,MI,930.0895086822856
1115,Baltimore,MN,1682.2530003633215
1116,Baltimore,MO,1331.5833973392216
1117,Baltimore,MS,1386.7736342567327
1118,Baltimore,MT,2848.384480046784
1119,Baltimore,NC,447.4590694459761
1120,Baltimore,ND,2164.4028074984944
1121,Baltimore,NE,1985.5165183020183
1122,Baltimore,NH,603.8426538001422
1123,Baltimore,NJ,207.08701457984793
1124,Baltimore,NM,2559.1400989234016
1125,Baltimore,NV,3417.495733698094
1126,Baltimore,NY,486.55690973928336
1127,Baltimore,OH,552.0582867229122
1128,Baltimore,OK,1875.9052982534122
1129,Baltimore,OR,3655.8285847619873
1130,Baltimore,PA,216.0826948571161
1131,Baltimore,PR,2529.9087303637184
1132,Baltimore,RI,503.5369106703361
1133,Baltimore,SC,730.8223019725843
1134,Baltimore,SD,2000.4963969540718
1135,Baltimore,TN,976.5576032751281
1136,Baltimore,TX,2252.7523150150087
1137,Baltimore,UT,2955.029318824942
1138,Baltimore,VA,274.2337701537877
1139,Baltimore,VT,672.2820699366459
1140,Baltimore,WA,3634.865153911257
1141,Baltimore,WI,1129.180674476078
1142,Baltimore,WV,341.9643471114224
1143,Baltimore,WY,2592.194657452872
1144,Boston,AK,5592.100350935999
1145,Boston,AL,1782.386946755936
1146,Boston,AR,1961.4732193829975
1147,Boston,AZ,3587.3334892966823
1148,Boston,CA,4142.871572635208
1149,Boston,CO,2917.4006625063507
1150,Boston,CT,183.41977640981773
1151,Boston,DC,629.1811747561678
1152,Boston,DE,532.6439695902876
1153,Boston,FL,1880.0475741386822
1154,Boston,GA,1536.52401122751
1155,Boston,HI,8112.888789547464
1156,Boston,IA,1816.0220597523382
1157,Boston,ID,3511.7692856032204
1158,Boston,IL,1537.5018466478843
1159,Boston,IN,1226.9933406591117
1160,Boston,KS,2334.838521248503
1161,Boston,KY,1227.2987586698023
1162,Boston,LA,2235.5220750644944
1163,Boston,MA,26.027778870033213
1164,Boston,MD,593.0398890592966
1165,Boston,ME,352.30503103786
1166,Boston,MI,1196.2484756201504
1167,Boston,MN,1930.6763698374907
1168,Boston,MO,1827.1287871062761
1169,Boston,MS,1956.4286754269322
1170,Boston,MT,3125.426181576399
1171,Boston,NC,999.508406580246
1172,Boston,ND,2415.3663250139593
1173,Boston,NE,2380.8340264772287
1174,Boston,NH,105.20361306557558
1175,Boston,NJ,374.30536728011293
1176,Boston,NM,3042.892314914478
1177,Boston,NV,3813.26356845125
1178,Boston,NY,278.06826878877524
1179,Boston,OH,1009.9045917378307
1180,Boston,OK,2392.6250082470674
1181,Boston,OR,3971.8935318147724
1182,Boston,PA,522.2165254594796
1183,Boston,PR,2705.1108310776526
1184,Boston,RI,87.73121302279456
1185,Boston,SC,1289.2064170262397
1186,Boston,SD,2339.015754868002
1187,Boston,TN,1537.3406779810161
1188,Boston,TX,2787.6212286884324
1189,Boston,UT,3360.0067219349958
1190,Boston,VA,843.754390727187
1191,Boston,VT,276.73706648221406
1192,Boston,WA,3890.2729025001872
1193,Boston,WI,1448.1928494718113
1194,Boston,WV,894.385986134243
1195,Boston,WY,2944.198417445927
1196,Seattle,AK,2645.9165970894305
1197,Seattle,AL,3428.1133794756547
1198,Seattle,AR,2872.1762948106216
1199,Seattle,AZ,1776.0250148456778
1200,Seattle,CA,1227.9395311027456
1201,Seattle,CO,1603.774054049221
1202,Seattle,CT,3897.540980048676
1203,Seattle,DC,3745.03809416168
1204,Seattle,DE,3857.841367569402
1205,Seattle,FL,4159.17708611011
1206,Seattle,GA,3729.7412629930764
1207,Seattle,HI,4297.751180741106
1208,Seattle,IA,2384.9402857938135
1209,Seattle,ID,708.619344415519
1210,Seattle,IL,2724.023875820932
1211,Seattle,IN,3013.195348262354
1212,Seattle,KS,2145.5622028668686
1213,Seattle,KY,3262.1891398874372
1214,Seattle,LA,3138.953714698249
1215,Seattle,MA,3983.790484880685
1216,Seattle,MD,3766.754026255106
1217,Seattle,ME,3992.6897499371707
1218,Seattle,MI,2842.7346329902334
1219,Seattle,MN,2086.339107420863
1220,Seattle,MO,2693.152220456788
1221,Seattle,MS,3247.1377327277983
1222,Seattle,MT,908.2774993285338
1223,Seattle,NC,3780.8985247755063
1224,Seattle,ND,1598.736559051244
1225,Seattle,NE,1898.8413539710941
1226,Seattle,NH,3931.776280739913
1227,Seattle,NJ,3879.4006233265445
1228,Seattle,NM,2008.8953184634108
1229,Seattle,NV,1090.172603807631
1230,Seattle,NY,3731.940131113243
1231,Seattle,OH,3222.6584080656253
1232,Seattle,OK,2516.78704907646
1233,Seattle,OR,446.12524293554134
1234,Seattle,PA,3611.4062606603993
1235,Seattle,PR,5979.807708567357
1236,Seattle,RI,4018.197063736363
1237,Seattle,SC,3744.180370883913
1238,Seattle,SD,1783.0806968467793
1239,Seattle,TN,3233.3576217361756
1240,Seattle,TX,2572.5691741164364
1241,Seattle,UT,1292.1469946981051
1242,Seattle,VA,3707.154918488439
1243,Seattle,VT,3795.806430155302
1244,Seattle,WA,119.73403038143361
1245,Seattle,WI,2625.10288314658
1246,Seattle,WV,3505.0903260561518
1247,Seattle,WY,1279.1426311212513
1248,Washington,AK,5616.681359463605
1249,Washington,AL,1155.1900152840349
1250,Washington,AR,1378.841346672117
1251,Washington,AZ,3082.841270401368
1252,Washington,CA,3706.096342791855
1253,Washington,CO,2474.3237530039246
1254,Washington,CT,448.2915541517131
1255,Washington,DC,1.6797101431038606
1256,Washington,DE,128.97880314820077
1257,Washington,FL,1315.2874794498798
1258,Washington,GA,919.7513399319914
1259,Washington,HI,7688.341175173344
1260,Washington,IA,1402.3652993187632
1261,Washington,ID,3173.6200059919893
1262,Washington,IL,1077.1743183954845
1263,Washington,IN,758.0757066666004
1264,Washington,KS,1856.5461226305592
1265,Washington,KY,644.8502349704326
1266,Washington,LA,1617.5898758369785
1267,Washington,MA,614.3240381169371
1268,Washington,MD,35.701473396397716
1269,Washington,ME,941.8873898314538
1270,Washington,MI,933.283916104771
1271,Washington,MN,1680.3886732023752
1272,Washington,MO,1296.4769982210744
1273,Washington,MS,1334.958521676139
1274,Washington,MT,2839.355137351251
1275,Washington,NC,392.15060615784637
1276,Washington,ND,2160.155195651108
